alpha_vs_alla,alpha_vs_csi800,benchmark_alla_1m,benchmark_csi800_1m,board_chinext,board_main,board_star,portfolio_profile,raw_return_1m,rebalance_date,score_col,strategy_name,target_count,targets,cum_ret,cum_csi800,cum_excess_csi800
0.011454294435679913,0.010878738015890121,-0.03902819752693176,-0.038452643901109695,1.0,17.0,2.0,top20,-0.027573902159929276,2026-03-02,factor_group_recall_lgb_score,factor_group_recall_lgb,20,"600528.XSHG,601333.XSHG,600585.XSHG,601006.XSHG,600016.XSHG,600820.XSHG,688183.XSHG,601658.XSHG,002738.XSHE,300803.XSHE,601818.XSHG,601668.XSHG,601939.XSHG,601669.XSHG,600000.XSHG,601577.XSHG,601916.XSHG,688385.XSHG,601155.XSHG,600208.XSHG",0.8199038717800851,0.2648218216499152,0.4606056535211973
0.10787259042263031,0.11086201667785645,0.10326187312602997,0.10027245432138443,3.0,11.0,6.0,top20,0.21113446354866028,2026-04-01,factor_group_recall_lgb_score,factor_group_recall_lgb,20,"688037.XSHG,000657.XSHE,688027.XSHG,600585.XSHG,300433.XSHE,300570.XSHE,600820.XSHG,600118.XSHG,000050.XSHE,000831.XSHE,688568.XSHG,000426.XSHE,600499.XSHG,688183.XSHG,688702.XSHG,600208.XSHG,601618.XSHG,601155.XSHG,688008.XSHG,300803.XSHE",1.2041482994585033,0.3916486099859966,0.6225313418416356
0.12704114615917206,0.14009641110897064,0.025663701817393303,0.012608456425368786,7.0,0.0,3.0,industry_top10,0.1527048647403717,2025-01-02,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"300661.XSHE,300604.XSHE,688248.XSHG,300033.XSHE,300394.XSHE,688017.XSHG,688111.XSHG,301267.XSHE,300207.XSHE,300759.XSHE",0.1527048647403717,0.012608456425368786,0.14009641110897064
0.04718849062919617,0.05852319672703743,0.026354635134339333,0.01501992903649807,5.0,1.0,4.0,industry_top10,0.07354313135147095,2025-02-05,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"300604.XSHE,301267.XSHE,688111.XSHG,300803.XSHE,301498.XSHE,688778.XSHG,688008.XSHG,603737.XSHG,688567.XSHG,300759.XSHE",0.2374783900174524,0.02781776358263577,0.20681849766409033
-0.0320146381855011,-0.03826268017292023,-0.0077665927819907665,-0.0015185512602329254,8.0,2.0,0.0,industry_top10,-0.039781227707862854,2025-03-03,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"301498.XSHE,300661.XSHE,300433.XSHE,300803.XSHE,300142.XSHE,300759.XSHE,300390.XSHE,002459.XSHE,301269.XSHE,605499.XSHG",0.18824998040060859,0.026256969622457493,0.16064238746120507
0.036541953682899475,0.03824557363986969,-0.01975426822900772,-0.021457891911268234,4.0,5.0,1.0,industry_top10,0.016787683591246605,2025-04-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"301498.XSHE,688111.XSHG,603728.XSHG,300803.XSHE,300347.XSHE,603893.XSHG,300604.XSHE,000825.XSHE,000932.XSHE,600655.XSHG",0.2081979450988789,0.004235658495113093,0.20503182136040676
-0.012561473064124584,-0.011350436136126518,0.002642516978085041,0.001431483426131308,3.0,3.0,3.0,industry_top10,-0.009918958880007267,2025-05-06,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"300604.XSHE,000400.XSHE,603737.XSHG,688278.XSHG,688578.XSHG,300033.XSHE,300803.XSHE,689009.XSHG,600299.XSHG,688072.XSHG",0.19621387936253387,0.0056732051961789765,0.19135418463005527
0.008069967851042747,0.015299211256206036,0.030223330482840538,0.022994088008999825,6.0,2.0,1.0,industry_top10,0.038293298333883286,2025-06-03,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"300604.XSHE,002625.XSHE,688017.XSHG,300073.XSHE,300136.XSHE,300395.XSHE,300207.XSHE,689009.XSHG,002653.XSHE,300033.XSHE",0.24202085431609532,0.028797743384752827,0.20958096398167547
0.008928508497774601,0.017186973243951797,0.04324720799922943,0.03498874604701996,4.0,1.0,4.0,industry_top10,0.052175719290971756,2025-07-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"688702.XSHG,688582.XSHG,301269.XSHE,688017.XSHG,603728.XSHG,689009.XSHG,688235.XSHG,300496.XSHE,300383.XSHE,300347.XSHE",0.30682418576442494,0.06479408636178907,0.230369999646022
0.1052229255437851,0.09711851924657822,0.10960137099027634,0.11770577728748322,4.0,3.0,3.0,industry_top10,0.21482428908348083,2025-08-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"688582.XSHG,688017.XSHG,300433.XSHE,300383.XSHE,300033.XSHE,603728.XSHG,300763.XSHE,688027.XSHG,603737.XSHG,601198.XSHG",0.5875617624283662,0.1901265019481191,0.34986171213705664
0.021650081500411034,0.010698772966861725,0.04729943722486496,0.05825074762105942,3.0,6.0,1.0,industry_top10,0.06894952058792114,2025-09-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"300390.XSHE,300347.XSHE,002653.XSHE,600760.XSHG,300735.XSHE,603728.XSHG,688017.XSHG,603260.XSHG,601598.XSHG,601198.XSHG",0.6970233848515173,0.2594522604502332,0.36430357613187025
-0.041785988956689835,-0.03952229768037796,0.005640706047415733,0.0033770189620554447,1.0,8.0,1.0,industry_top10,-0.03614528104662895,2025-10-09,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"600339.XSHG,601238.XSHG,000825.XSHE,600015.XSHG,600655.XSHG,600820.XSHG,600000.XSHG,000959.XSHE,688582.XSHG,301165.XSHE",0.6356839976633577,0.26370545461557726,0.3103831640695822
0.04412646219134331,0.04787270352244377,-0.0069921910762786865,-0.010738438926637173,3.0,4.0,3.0,industry_top10,0.03713427111506462,2025-11-03,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"688702.XSHG,300757.XSHE,300433.XSHE,002261.XSHE,688235.XSHG,688568.XSHG,603737.XSHG,301165.XSHE,603728.XSHG,002601.XSHE",0.6964239306911615,0.2501352307699296,0.37311474878388706
0.09132353961467743,0.0916970893740654,0.04966263100504875,0.04928908124566078,3.0,5.0,2.0,industry_top10,0.14098618924617767,2025-12-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"600183.XSHG,688702.XSHG,300757.XSHE,301165.XSHE,300395.XSHE,000988.XSHE,002261.XSHE,000831.XSHE,603019.XSHG,688235.XSHG",0.9355962760253302,0.31175324772741164,0.49902537462397056
0.053975850343704224,0.06711702793836594,-0.0070796143263578415,-0.020220790058374405,1.0,7.0,2.0,industry_top10,0.04689623415470123,2026-01-05,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"688702.XSHG,688008.XSHG,601006.XSHG,300207.XSHE,601618.XSHG,601333.XSHG,601998.XSHG,601077.XSHG,601117.XSHG,000591.XSHE",1.0263684522147818,0.28522856069672486,0.599635502572927
0.01829598844051361,0.020322199910879135,0.025503728538751602,0.02347750961780548,1.0,8.0,1.0,industry_top10,0.043799713253974915,2026-02-02,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"600528.XSHG,601333.XSHG,688183.XSHG,600016.XSHG,600820.XSHG,601169.XSHG,300476.XSHE,601006.XSHG,000932.XSHE,601238.XSHG",1.1151228093686902,0.31540252659156054,0.6321436150407536
0.014216987416148186,0.013641434721648693,-0.03902819752693176,-0.038452643901109695,1.0,8.0,1.0,industry_top10,-0.02481120638549328,2026-03-02,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"600528.XSHG,601333.XSHG,600585.XSHG,601006.XSHG,600016.XSHG,600820.XSHG,688183.XSHG,601658.XSHG,002738.XSHE,300803.XSHE",1.0626440608147791,0.2648218216499152,0.6544083956216877
0.053024303168058395,0.056013721972703934,0.10326187312602997,0.10027245432138443,2.0,5.0,3.0,industry_top10,0.15628618001937866,2026-04-01,factor_group_recall_lgb_score,factor_group_recall_lgb,10,"688037.XSHG,000657.XSHE,688027.XSHG,600585.XSHG,300433.XSHE,300570.XSHE,600820.XSHG,600118.XSHG,000831.XSHE,688568.XSHG",1.38500682181918,0.3916486099859966,0.7470779675233481
0.022942639887332916,0.035997889935970306,0.025663701817393303,0.012608456425368786,5.0,2.0,3.0,top10,0.04860634356737137,2025-01-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300394.XSHE,300604.XSHE,688536.XSHG,300033.XSHE,688047.XSHG,688120.XSHG,300373.XSHE,002299.XSHE,601238.XSHG,300207.XSHE",0.04860634356737137,0.012608456425368786,0.035997889935970306
-0.015274221077561378,-0.003939516842365265,0.026354635134339333,0.01501992903649807,3.0,4.0,3.0,top10,0.011080412194132805,2025-02-05,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,688111.XSHG,688778.XSHG,300803.XSHE,002487.XSHE,600482.XSHG,002078.XSHE,002459.XSHE,300763.XSHE,688472.XSHG",0.060225334083480186,0.02781776358263577,0.03191655879991262
-0.031545236706733704,-0.03779327869415283,-0.0077665927819907665,-0.0015185512602329254,6.0,3.0,1.0,top10,-0.03931182995438576,2025-03-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300661.XSHE,300433.XSHE,688052.XSHG,300390.XSHE,300759.XSHE,600196.XSHG,600535.XSHG,300142.XSHE,002299.XSHE",0.01854593603665866,0.026256969622457493,-0.007082951295923623
-0.002179627073928714,-0.0004760041774716228,-0.01975426822900772,-0.021457891911268234,3.0,5.0,2.0,top10,-0.021933894604444504,2025-04-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688111.XSHG,603893.XSHG,300347.XSHE,688599.XSHG,300604.XSHE,601100.XSHG,600377.XSHG,300803.XSHE,600332.XSHG,600535.XSHG",-0.0037947431741547355,0.004235658495113093,-0.007555583958989587
0.01140524446964264,0.012616279534995556,0.002642516978085041,0.001431483426131308,4.0,5.0,1.0,top10,0.014047762379050255,2025-05-06,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,600688.XSHG,002831.XSHE,603737.XSHG,002867.XSHE,300803.XSHE,300033.XSHE,688278.XSHG,300373.XSHE,000830.XSHE",0.010199711554495394,0.0056732051961789765,0.004965372216729325
0.018795691430568695,0.026024943217635155,0.030223330482840538,0.022994088008999825,4.0,4.0,1.0,top10,0.04901902377605438,2025-06-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300073.XSHE,300433.XSHE,600166.XSHG,002294.XSHE,689009.XSHG,603728.XSHG,300395.XSHE,000997.XSHE,688017.XSHG",0.05971871523374839,0.028797743384752827,0.03111953896435926
-0.03784637525677681,-0.02958790957927704,0.04324720799922943,0.03498874604701996,6.0,1.0,2.0,top10,0.005400833673775196,2025-07-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300433.XSHE,301269.XSHE,688702.XSHG,300735.XSHE,300857.XSHE,300623.XSHE,688582.XSHG,600166.XSHG,689009.XSHG",0.0654420797557127,0.06479408636178907,0.0006108672800559933
0.0667722299695015,0.05866781994700432,0.10960137099027634,0.11770577728748322,6.0,3.0,1.0,top10,0.17637358605861664,2025-08-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688017.XSHG,300433.XSHE,300373.XSHE,000997.XSHE,300073.XSHE,300033.XSHE,600166.XSHG,300383.XSHE,300207.XSHE,603728.XSHG",0.2533579200999785,0.1901265019481191,0.05931452547865823
0.019804131239652634,0.008852819912135601,0.04729943722486496,0.05825074762105942,2.0,6.0,2.0,top10,0.06710357964038849,2025-09-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"600089.XSHG,688017.XSHG,300735.XSHE,600196.XSHG,000825.XSHE,300347.XSHE,688065.XSHG,002064.XSHE,002653.XSHE,600760.XSHG",0.337462723109319,0.2594522604502332,0.06869244620303028
0.0029791435226798058,0.005242832470685244,0.005640706047415733,0.0033770189620554447,2.0,7.0,1.0,top10,0.008619852364063263,2025-10-09,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688385.XSHG,300136.XSHE,600339.XSHG,600737.XSHG,603979.XSHG,002601.XSHE,002078.XSHE,600398.XSHG,000825.XSHE,300033.XSHE",0.34899145432495926,0.26370545461557726,0.07429542166115954
0.018543612211942673,0.022289860993623734,-0.0069921910762786865,-0.010738438926637173,3.0,6.0,1.0,top10,0.01155142206698656,2025-11-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300757.XSHE,688702.XSHG,600487.XSHG,300433.XSHE,000830.XSHE,600737.XSHG,002299.XSHE,002261.XSHE,600348.XSHG,300033.XSHE",0.36457422397862493,0.2501352307699296,0.09824131727607321
0.09721922874450684,0.0975927785038948,0.04966263100504875,0.04928908124566078,2.0,4.0,4.0,top10,0.1468818634748459,2025-12-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300757.XSHE,600183.XSHG,000988.XSHE,300433.XSHE,688702.XSHG,688183.XSHG,688008.XSHG,000960.XSHE,688072.XSHG,603885.XSHG",0.5650054288463471,0.31175324772741164,0.2054217388968227
0.04293299466371536,0.056074172258377075,-0.0070796143263578415,-0.020220790058374405,3.0,5.0,2.0,top10,0.03585338220000267,2026-01-05,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688702.XSHG,300207.XSHE,002738.XSHE,600863.XSHG,300433.XSHE,300957.XSHE,688008.XSHG,000960.XSHE,002463.XSHE,601618.XSHG",0.6211161666318543,0.28522856069672486,0.2730147651277155
0.01239786483347416,0.014424087479710579,0.025503728538751602,0.02347750961780548,0.0,7.0,3.0,top10,0.03790159896016121,2026-02-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688183.XSHG,002472.XSHE,688778.XSHG,000729.XSHE,603225.XSHG,600863.XSHG,002064.XSHE,688256.XSHG,603228.XSHG,601333.XSHG",0.6825590614473687,0.31540252659156054,0.2913768414628808
-0.048010773956775665,-0.04858632758259773,-0.03902819752693176,-0.038452643901109695,0.0,9.0,1.0,top10,-0.08703897148370743,2026-03-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"002738.XSHE,000830.XSHE,600460.XSHG,000729.XSHE,603885.XSHG,000683.XSHE,600426.XSHG,688385.XSHG,601333.XSHG,002472.XSHE",0.5361108512783976,0.2648218216499152,0.22863358321098493
0.11342580616474152,0.11641522496938705,0.10326187312602997,0.10027245432138443,1.0,6.0,3.0,top10,0.2166876494884491,2026-04-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688037.XSHG,600183.XSHG,600499.XSHG,600489.XSHG,000657.XSHE,688027.XSHG,688385.XSHG,600585.XSHG,000426.XSHE,300570.XSHE",0.8689671009956141,0.3916486099859966,0.37166523820543595
0.04023915156722069,0.05329439789056778,0.025663701817393303,0.012608456425368786,10.0,5.0,5.0,top20,0.06590284407138824,2025-01-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300394.XSHE,300604.XSHE,688536.XSHG,300033.XSHE,688047.XSHG,688120.XSHG,300373.XSHE,002299.XSHE,601238.XSHG,300207.XSHE,002185.XSHE,300014.XSHE,000027.XSHE,002430.XSHE,688005.XSHG,300661.XSHE,688111.XSHG,300803.XSHE,300347.XSHE,300223.XSHE",0.06590284407138824,0.012608456425368786,0.05329439789056778
0.04127079248428345,0.05260549858212471,0.026354635134339333,0.01501992903649807,4.0,7.0,9.0,top20,0.06762542575597763,2025-02-05,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300604.XSHE,688111.XSHG,688778.XSHG,300803.XSHE,002487.XSHE,600482.XSHG,002078.XSHE,002459.XSHE,300763.XSHE,688472.XSHG,301498.XSHE,688567.XSHG,688303.XSHG,603737.XSHG,688047.XSHG,600299.XSHG,688521.XSHG,002812.XSHE,688506.XSHG,688561.XSHG",0.13798497771622342,0.02781776358263577,0.10870347484535992
0.010974070057272911,0.004726029001176357,-0.0077665927819907665,-0.0015185512602329254,9.0,10.0,1.0,top20,0.0032074793707579374,2025-03-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300604.XSHE,300661.XSHE,300433.XSHE,688052.XSHG,300390.XSHE,300759.XSHE,600196.XSHG,600535.XSHG,300142.XSHE,002299.XSHE,300803.XSHE,600312.XSHG,000400.XSHE,300999.XSHE,601139.XSHG,002487.XSHE,301498.XSHE,600060.XSHG,600578.XSHG,000723.XSHE",0.14163504105648062,0.026256969622457493,0.11394323962118413
-0.003133115591481328,-0.001429493771865964,-0.01975426822900772,-0.021457891911268234,6.0,12.0,2.0,top20,-0.02288738451898098,2025-04-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688111.XSHG,603893.XSHG,300347.XSHE,688599.XSHG,300604.XSHE,601100.XSHG,600377.XSHG,300803.XSHE,600332.XSHG,600535.XSHG,603728.XSHG,000932.XSHE,600150.XSHG,002050.XSHE,600765.XSHG,000825.XSHE,002601.XSHE,300759.XSHE,301498.XSHE,300033.XSHE",0.11550600089147833,0.004235658495113093,0.11235086469793343
0.021653641015291214,0.022864680737257004,0.002642516978085041,0.001431483426131308,5.0,13.0,2.0,top20,0.02429616078734398,2025-05-06,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300604.XSHE,600688.XSHG,002831.XSHE,603737.XSHG,002867.XSHE,300803.XSHE,300033.XSHE,688278.XSHG,300373.XSHE,000830.XSHE,688578.XSHG,002594.XSHE,000785.XSHE,600098.XSHG,002019.XSHE,600295.XSHG,300529.XSHE,603228.XSHG,000400.XSHE,600299.XSHG",0.14260851404838482,0.0056732051961789765,0.1377844120870635
0.02879408560693264,0.0360233336687088,0.030223330482840538,0.022994088008999825,9.0,7.0,3.0,top20,0.05901741981506348,2025-06-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300604.XSHE,300073.XSHE,300433.XSHE,600166.XSHG,002294.XSHE,689009.XSHG,603728.XSHG,300395.XSHE,000997.XSHE,688017.XSHG,600418.XSHG,300136.XSHE,300661.XSHE,300450.XSHE,002460.XSHE,688506.XSHG,300573.XSHE,300373.XSHE,688778.XSHG,000729.XSHE",0.21004232040624427,0.028797743384752827,0.17877119960673138
-0.009591355919837952,-0.0013328917557373643,0.04324720799922943,0.03498874604701996,9.0,6.0,4.0,top20,0.03365585207939148,2025-07-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300604.XSHE,300433.XSHE,301269.XSHE,688702.XSHG,300735.XSHE,300857.XSHE,300623.XSHE,688582.XSHG,600166.XSHG,689009.XSHG,000825.XSHE,688220.XSHG,600377.XSHG,300383.XSHE,002294.XSHE,300115.XSHE,603893.XSHG,603728.XSHG,688017.XSHG,300458.XSHE",0.2507673257516405,0.06479408636178907,0.17720002519287492
0.07881490886211395,0.07071051746606827,0.10960137099027634,0.11770577728748322,9.0,8.0,3.0,top20,0.1884162873029709,2025-08-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688017.XSHG,300433.XSHE,300373.XSHE,000997.XSHE,300073.XSHE,300033.XSHE,600166.XSHG,300383.XSHE,300207.XSHE,603728.XSHG,002340.XSHE,300496.XSHE,688027.XSHG,300017.XSHE,002273.XSHE,688213.XSHG,002241.XSHE,300140.XSHE,600688.XSHG,603737.XSHG",0.48643226154963015,0.1901265019481191,0.26044044813533174
0.02094775065779686,0.009996442124247551,0.04729943722486496,0.05825074762105942,3.0,15.0,2.0,top20,0.06824718415737152,2025-09-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"600089.XSHG,688017.XSHG,300735.XSHE,600196.XSHG,000825.XSHE,300347.XSHE,688065.XSHG,002064.XSHE,002653.XSHE,600760.XSHG,600166.XSHG,000050.XSHE,600282.XSHG,000830.XSHE,603728.XSHG,002821.XSHE,300136.XSHE,000708.XSHE,001286.XSHE,002601.XSHE",0.587877077841066,0.2594522604502332,0.27304036812617727
-0.028190281242132187,-0.02592659369111061,0.005640706047415733,0.0033770189620554447,4.0,14.0,2.0,top20,-0.022549573332071304,2025-10-09,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688385.XSHG,300136.XSHE,600339.XSHG,600737.XSHG,603979.XSHG,002601.XSHE,002078.XSHE,600398.XSHG,000825.XSHE,300033.XSHE,000830.XSHE,600111.XSHG,300757.XSHE,688065.XSHG,601233.XSHG,301165.XSHE,603225.XSHG,600820.XSHG,002261.XSHE,601916.XSHG",0.5520711272319738,0.26370545461557726,0.24003476774938792
0.031276218593120575,0.03502246364951134,-0.0069921910762786865,-0.010738438926637173,3.0,16.0,1.0,top20,0.02428402565419674,2025-11-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300757.XSHE,688702.XSHG,600487.XSHG,300433.XSHE,000830.XSHE,600737.XSHG,002299.XSHE,002261.XSHE,600348.XSHG,300033.XSHE,600879.XSHG,603885.XSHG,603225.XSHG,002472.XSHE,000060.XSHE,600031.XSHG,603129.XSHG,002294.XSHE,002601.XSHE,603737.XSHG",0.589761662302813,0.2501352307699296,0.2834638403270211
0.1281181275844574,0.12849166989326477,0.04966263100504875,0.04928908124566078,7.0,8.0,5.0,top20,0.17778077721595764,2025-12-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"300757.XSHE,600183.XSHG,000988.XSHE,300433.XSHE,688702.XSHG,688183.XSHG,688008.XSHG,000960.XSHE,688072.XSHG,603885.XSHG,301165.XSHE,601231.XSHG,603228.XSHG,002261.XSHE,688385.XSHG,300395.XSHE,002064.XSHE,300476.XSHE,300803.XSHE,300502.XSHE",0.8723907262151398,0.31175324772741164,0.4483782524182627
0.02382970042526722,0.03697087615728378,-0.0070796143263578415,-0.020220790058374405,5.0,11.0,4.0,top20,0.016750086098909378,2026-01-05,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688702.XSHG,300207.XSHE,002738.XSHE,600863.XSHG,300433.XSHE,300957.XSHE,688008.XSHG,000960.XSHE,002463.XSHE,601618.XSHG,600166.XSHG,600126.XSHG,688778.XSHG,600089.XSHG,601166.XSHG,688347.XSHG,300803.XSHE,300033.XSHE,001286.XSHE,601998.XSHG",0.9037534320900429,0.28522856069672486,0.5019260654173214
0.02811596356332302,0.030142173171043396,0.025503728538751602,0.02347750961780548,0.0,15.0,5.0,top20,0.05361968278884888,2026-02-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688183.XSHG,002472.XSHE,688778.XSHG,000729.XSHE,603225.XSHG,600863.XSHG,002064.XSHE,688256.XSHG,603228.XSHG,601333.XSHG,600528.XSHG,600298.XSHG,002078.XSHE,002299.XSHE,601169.XSHG,688220.XSHG,600126.XSHG,688322.XSHG,002384.XSHE,600015.XSHG",1.0058320872268935,0.31540252659156054,0.5471973809712343
-0.03684694319963455,-0.03742249682545662,-0.03902819752693176,-0.038452643901109695,0.0,17.0,3.0,top20,-0.07587514072656631,2026-03-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"002738.XSHE,000830.XSHE,600460.XSHG,000729.XSHE,603885.XSHG,000683.XSHE,600426.XSHG,688385.XSHG,601333.XSHG,002472.XSHE,000768.XSHE,601916.XSHG,600863.XSHG,002064.XSHE,603766.XSHG,600528.XSHG,688037.XSHG,603225.XSHG,600585.XSHG,688183.XSHG",0.8536392953346907,0.2648218216499152,0.48929739189348354
0.08393856883049011,0.08692798018455505,0.10326187312602997,0.10027245432138443,3.0,13.0,4.0,top20,0.1872004270553589,2026-04-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,20,"688037.XSHG,600183.XSHG,600499.XSHG,600489.XSHG,000657.XSHE,688027.XSHG,688385.XSHG,600585.XSHG,000426.XSHE,300570.XSHE,002299.XSHE,300012.XSHE,603228.XSHG,000729.XSHE,600985.XSHG,688183.XSHG,603225.XSHG,300433.XSHE,000338.XSHE,000039.XSHE",1.2006413630279393,0.3916486099859966,0.6187590060649097
0.014420909807085991,0.027476156130433083,0.025663701817393303,0.012608456425368786,5.0,4.0,1.0,industry_top10,0.040084607899188995,2025-01-02,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300394.XSHE,300604.XSHE,688536.XSHG,300033.XSHE,002299.XSHE,601238.XSHG,300207.XSHE,300014.XSHE,000027.XSHE,002430.XSHE",0.040084607899188995,0.012608456425368786,0.027476156130433083
0.01680862531065941,0.02814333140850067,0.026354635134339333,0.01501992903649807,3.0,4.0,3.0,industry_top10,0.04316326230764389,2025-02-05,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,688111.XSHG,688778.XSHG,300803.XSHE,002487.XSHE,002078.XSHE,301498.XSHE,603737.XSHG,688047.XSHG,600299.XSHG",0.08497805265208469,0.02781776358263577,0.05639275810674427
-0.0006349969771690667,-0.006883037742227316,-0.0077665927819907665,-0.0015185512602329254,6.0,4.0,0.0,industry_top10,-0.00840158760547638,2025-03-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300661.XSHE,300390.XSHE,300759.XSHE,600196.XSHG,002299.XSHE,300803.XSHE,600312.XSHG,300999.XSHE,601139.XSHG",0.07586251449270898,0.026256969622457493,0.049121566882079915
-0.0023967132437974215,-0.0006930902600288391,-0.01975426822900772,-0.021457891911268234,3.0,5.0,2.0,industry_top10,-0.022150980308651924,2025-04-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688111.XSHG,603893.XSHG,300347.XSHE,688599.XSHG,300604.XSHE,601100.XSHG,600377.XSHG,300803.XSHE,600332.XSHG,603728.XSHG",0.05203110511936426,0.004235658495113093,0.04839443094248774
0.01140524446964264,0.012616279534995556,0.002642516978085041,0.001431483426131308,4.0,5.0,1.0,industry_top10,0.014047762379050255,2025-05-06,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,600688.XSHG,002831.XSHE,603737.XSHG,002867.XSHE,300803.XSHE,300033.XSHE,688278.XSHG,300373.XSHE,000830.XSHE",0.0668097880994507,0.0056732051961789765,0.06162126814619073
0.018795691430568695,0.026024943217635155,0.030223330482840538,0.022994088008999825,4.0,4.0,1.0,industry_top10,0.04901902377605438,2025-06-03,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300073.XSHE,300433.XSHE,600166.XSHG,002294.XSHE,689009.XSHG,603728.XSHG,300395.XSHE,000997.XSHE,688017.XSHG",0.11910376246682519,0.028797743384752827,0.08924990136832922
-0.035002194344997406,-0.026743730530142784,0.04324720799922943,0.03498874604701996,4.0,5.0,0.0,industry_top10,0.008245016448199749,2025-07-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"300604.XSHE,300433.XSHE,301269.XSHE,600166.XSHG,689009.XSHG,000825.XSHE,600377.XSHG,300383.XSHE,002294.XSHE,603728.XSHG",0.12833079139560644,0.06479408636178907,0.06011929552615003
0.08230696618556976,0.07420255243778229,0.10960137099027634,0.11770577728748322,6.0,2.0,2.0,industry_top10,0.1919083297252655,2025-08-01,recall_rerank_alla_score,recall_rerank_lgb_alpha_vs_alla,10,"688017.XSHG,300433.XSHE,300373.XSHE,000997.XSHE,300073.XSHE,300033.XSHE,600166.XSHG,300383.XSHE,300207.XSHE,688027.XSHG",0.34486686894992435,0.1901265019481191,0.13878285314273398
